"Kingdom" "Supergroup" "Division" "Class" "Order" "Family" "Genus" "Species"
"5682" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Pansomonadida" "Pansomonadida_X" "Pansomonadida_XX" "Pansomonadida_XX_sp."
"5683" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"5684" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"5685" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Peronosporales" NA NA
"5686" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" "Chrysamoeba" "Chrysamoeba_tenera"
"5687" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"5688" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Bicoecales" "Bicoecaceae" NA NA
"5689" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Thecofilosea" "Ventricleftida" "Ventrifissuridae" "Ventrifissura" NA
"5690" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" NA NA
"5691" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"5692" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"5693" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Saprolegniales" "Leptolegnia" "Leptolegnia_sp."
"5694" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Stauridium" "Stauridium_privum"
"5695" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Thecofilosea" "Cryomonadida" "Protaspa-lineage" "Protaspa-lineage_X" "Protaspa-lineage_X_sp."
"5696" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales_X" "Rhyzophidiales_X_sp."
"5697" "Eukaryota" "Stramenopiles" "Opalozoa" "MAST-12" "MAST-12C" "MAST-12C_X" "MAST-12C_XX" "MAST-12C_XX_sp."
"5698" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" "Chrysophyceae_Clade-B2_X" "Chrysophyceae_Clade-B2_X_sp."
"5699" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"5700" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" NA NA NA NA
"5701" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"5702" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"5703" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"5704" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Radiococcus" NA
"5705" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"5706" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Zygorhizidium" "Zygorhizidium_planktonicum"
"5707" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Ettlia" "Ettlia_carotinosa"
"5708" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"5709" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" NA NA
"5710" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"5711" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" "Pedinellales_X" "Pedinellales_X_sp."
"5712" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" NA NA
"5713" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Glissomonadida" "Sandonidae" "Sandona" "Sandona_sp."
"5714" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" NA NA NA NA
"5715" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycotina_X" "Chytridiomycotina_XX" "Chytridiomycotina_XX_sp."
"5716" "Eukaryota" "Stramenopiles" NA NA NA NA NA NA
"5717" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Peronosporales" NA NA
"5718" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"5719" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Nerada" "Nerada_mexicana"
"5720" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"5721" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"5722" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"5723" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Peronosporales" "Lagenidium" "Lagenidium_giganteum"
"5724" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Desmodesmus" NA
"5725" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Chlamydomonas" "Chlamydomonas_reinhardtii"
"5726" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"5727" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Peronosporales" "Pythium" NA
"5728" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"5729" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" "Chrysophyceae_Clade-C_X" "Chrysophyceae_Clade-C_X_sp."
"5730" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Chlorellales" "Chlorellales_X" "Oocystis" NA
"5731" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"5732" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"5733" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Agaricomycotina" "Tremellomycetes" NA NA
"5734" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "LKM11-Rozella" "LKM11-Rozella_sp."
"5735" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B1" NA NA
"5736" "Eukaryota" "Opisthokonta" "Fungi" "Microsporidiomycota" "Microsporidiomycotina" "Microsporidiomycotina_X" NA NA
"5737" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Chlorellales" "Chlorellales_X" NA NA
"5738" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"5739" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"5740" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" NA NA
"5741" "Eukaryota" "Archaeplastida" "Chlorophyta" "Mamiellophyceae" "Dolichomastigales" "Crustomastigaceae" "Crustomastigaceae-AB" "Crustomastigaceae-AB_sp."
"5742" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"5743" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"5744" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"5745" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"5746" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"5747" "Eukaryota" NA NA NA NA NA NA NA
"5748" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales_X" "Rhyzophidiales_X_sp."
"5749" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Pezizomycotina" "Dothideomycetes" NA NA
"5750" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycotina_X" "Chytridiomycotina_XX" "Chytridiomycotina_XX_sp."
"5751" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Nerada" "Nerada_mexicana"
"5752" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Nerada" "Nerada_mexicana"
"5753" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" NA NA
"5754" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" "Amphifilidae" "Amphifilidae_sp."
"5755" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"5756" "Eukaryota" "Archaeplastida" "Chlorophyta" "Mamiellophyceae" "Dolichomastigales" "Crustomastigaceae" "Crustomastigaceae-AB" "Crustomastigaceae-AB_sp."
"5757" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Pezizomycotina" "Dothideomycetes" NA NA
"5758" "Eukaryota" "Stramenopiles" "Pseudofungi" "Pirsonia_Clade" "Pirsonia_Clade_X" "Pirsonia_Clade_XX" "Pirsonia_Clade__XXX" "Pirsonia_Clade__XXX_sp."
"5759" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" "Chrysophyceae_Clade-B2_X" "Chrysophyceae_Clade-B2_X_sp."
"5760" "Eukaryota" NA NA NA NA NA NA NA
"5761" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Polar-centric-Mediophyceae" "Discostella" NA
"5762" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"5763" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"5764" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Imbricatea" "Spongomonadida" "Spongomonadidae" "Spongomonadidae_X" "Spongomonadidae_X_sp."
"5765" "Eukaryota" NA NA NA NA NA NA NA
"5766" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"5767" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Pucciniomycotina" "Microbotryomycetes" "Microbotryomycetes_X" "Microbotryomycetes_X_sp."
"5768" "Eukaryota" "Opisthokonta" "Choanoflagellida" "Choanoflagellida_X" "Choanoflagellida_XX" "Choanoflagellida_XXX" "Choanoflagellida_XXXX" "Choanoflagellida_XXXX_sp."
"5769" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Mallomonas" "Mallomonas_punctifera"
"5770" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"5771" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" "Chrysamoeba" NA
"5772" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Chlamydomonadales_XX" "Chlamydomonadales_XX_sp."
"5773" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Imbricatea" "Spongomonadida" "Spongomonadidae" "Spongomonadidae_X" "Spongomonadidae_X_sp."
"5774" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Mallomonas" "Mallomonas_punctifera"
"5775" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Chytridiomycetes_X" "Chytridiomycetes_X_sp."
"5776" "Eukaryota" "Opisthokonta" "Choanoflagellida" "Choanoflagellatea" "Craspedida" "Salpingoecidae_Group_C1" "Salpingoecidae_Group_C1_X" "Salpingoecidae_Group_C1_X_sp."
"5777" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Trebouxiophyceae_X" "Trebouxiophyceae_XX" "Botryococcus" "Botryococcus_braunii"
"5778" "Eukaryota" "Stramenopiles" "Opalozoa" "MAST-12" "MAST-12_X" "MAST-12_XX" "MAST-12_XXX" "MAST-12_XXX_sp."
"5779" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "Urotrichidae" "Urotricha" "Urotricha_sp."
"5780" "Eukaryota" "Stramenopiles" "Ochrophyta" "Eustigmatophyceae" "Eustigmatophyceae_X" "Eustigmatophyceae_XX" "Trachydiscus" "Trachydiscus_minutus"
"5781" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"5782" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"5783" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Saprolegniales" NA NA
"5784" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"5785" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"5786" "Eukaryota" "Excavata" "Discoba" "Tsukubamonadidae" "Tsukubamonadidae_X" "Tsukubamonadidae_XX" "Tsukubamonas" "Tsukubamonas_globosa"
"5787" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "Urotrichidae" "Urotricha" "Urotricha_sp."
"5788" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Chlamydomonas" NA
"5789" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"5790" "Eukaryota" NA NA NA NA NA NA NA
"5791" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" "Pedinella" "Pedinella_sp."
"5792" "Eukaryota" NA NA NA NA NA NA NA
"5793" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"5794" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Chlamydomonas" NA
"5795" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Agaricomycotina" "Agaricomycetes" NA NA
"5796" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "Urotrichidae" "Urotricha" "Urotricha_sp."
"5797" "Eukaryota" NA NA NA NA NA NA NA
"5798" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Watanabea-Clade" "Watanabea-Clade_X" "Apatococcus" "Apatococcus_lobatus"
"5799" "Eukaryota" "Archaeplastida" "Streptophyta" "Zygnemophyceae" "Zygnemophyceae_X" "Zygnemophyceae_XX" "Spirogyra" "Spirogyra_sp."
"5800" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"5801" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"5802" "Eukaryota" "Archaeplastida" "Streptophyta" "Embryophyceae" "Embryophyceae_X" "Embryophyceae_XX" "Ostryopsis" "Ostryopsis_davidiana"
"5803" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"5804" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"5805" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"5806" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Pezizomycotina" "Eurotiomycetes" "Exophiala" "Exophiala_sp."
"5807" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"5808" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Trebouxiophyceae_X" "Trebouxiophyceae_XX" "Botryococcus" "Botryococcus_braunii"
"5809" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Agaricomycotina" "Agaricomycetes" NA NA
"5810" "Eukaryota" NA NA NA NA NA NA NA
"5811" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Raphid-pennate" NA NA
"5812" "Eukaryota" "Opisthokonta" "Fungi" "Microsporidiomycota" "Microsporidiomycotina" "Microsporidiomycotina_X" "Berwaldia" "Berwaldia_sp."
"5813" "Eukaryota" "Archaeplastida" "Streptophyta" "Zygnemophyceae" "Zygnemophyceae_X" "Zygnemophyceae_XX" "Cosmarium" NA
"5814" "Eukaryota" "Amoebozoa" "Lobosa" "Tubulinea" "Euamoebida" "Hartmannellidae" "Copromyxa" "Copromyxa_sp."
"5815" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"5816" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Watanabea-Clade" "Watanabea-Clade_X" "Heterochlorella" "Heterochlorella_sp."
"5817" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Peronosporales" "Pythium" NA
"5818" "Eukaryota" NA NA NA NA NA NA NA
"5819" "Eukaryota" "Alveolata" "Apicomplexa" "Gregarinomorphea" "Neogregarinorida" "Actinocephalidae" "Ascogregarina" "Ascogregarina_sp."
"5820" "Eukaryota" NA NA NA NA NA NA NA
"5821" "Eukaryota" NA NA NA NA NA NA NA
"5822" "Eukaryota" "Excavata" "Discoba" "Euglenozoa" "Kinetoplastida" "Prokinetoplastidae" "Prokinetoplastidae_X" "Prokinetoplastidae_X_sp."
"5823" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Glissomonadida" NA NA NA
"5824" "Eukaryota" "Rhizaria" "Cercozoa" "Cercozoa_X" "Cercozoa_XX" "Cercozoa_XXX" "Cercozoa_XXXX" "Cercozoa_XXXX_sp."
"5825" "Eukaryota" "Amoebozoa" NA NA NA NA NA NA
"5826" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"5827" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Watanabea-Clade" "Watanabea-Clade_X" "Heveochlorella" "Heveochlorella_sp."
"5828" "Eukaryota" "Excavata" "Discoba" "Euglenozoa" "Euglenida" "Petalomonadales" "Petalomonas" "Petalomonas_sp."
"5829" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Raphid-pennate" NA NA
"5830" "Eukaryota" "Alveolata" "Ciliophora" "Litostomatea" "Haptoria_5" "Pleurostomatida" "Pleurostomatida_X" "Pleurostomatida_X_sp."
"5831" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales" "Rhyzophidiales_sp."
"5832" "Eukaryota" "Opisthokonta" "Fungi" "Microsporidiomycota" "Microsporidiomycotina" "Microsporidiomycotina_X" "Berwaldia" "Berwaldia_schaefernai"
"5833" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"5834" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales_X" "Rhyzophidiales_X_sp."
"5835" "Eukaryota" "Opisthokonta" "Choanoflagellida" "Choanoflagellatea" "Craspedida" "Salpingoecidae_Group_C1" NA NA
"5836" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Microthamniales" "Microthamniales_X" "Trebouxia" "Trebouxia_jamesii"
"5837" "Eukaryota" "Archaeplastida" "Streptophyta" "Zygnemophyceae" "Zygnemophyceae_X" "Zygnemophyceae_XX" "Spondylosium" "Spondylosium_secedens"
"5838" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" "Pedinellales_X" "Pedinellales_X_sp."
"5839" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"5840" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"5841" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"5842" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Oophila" "Oophila_amblystomatis"
"5843" "Eukaryota" NA NA NA NA NA NA NA
"5844" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"5845" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Dinophyceae_X" "Tovelliaceae" "Woloszynskia" NA
"5846" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"5847" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" "Pedinellales_X" "Pedinellales_X_sp."
"5848" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"5849" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhizophydium" "Rhizophydium_chlorogonii"
"5850" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"5851" "Eukaryota" "Opisthokonta" "Choanoflagellida" "Choanoflagellatea" "Craspedida" "Salpingoecidae_Group_C1" "Salpingoeca_C1" "Salpingoeca_amphoridium"
"5852" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"5853" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"5854" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-F" NA NA
"5855" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Synurales_XX" "Synurales_XX_sp."
"5856" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Synurales_XX" "Synurales_XX_sp."
"5857" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Chlamydomonas" "Chlamydomonas_sordida"
"5858" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"5859" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" "Collotheca" "Collotheca_campanulata"
"5860" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" NA NA
"5861" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bolidophyceae" "Parmales" NA NA NA
"5862" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Peritrichia_2" "Sessilida" "Vorticella" "Vorticella_microstoma"
"5863" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" "Chrysophyceae_Clade-B2_X" "Chrysophyceae_Clade-B2_X_sp."
"5864" "Eukaryota" NA NA NA NA NA NA NA
"5865" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Chlorellales" "Chlorellales_X" NA NA
"5866" "Eukaryota" "Stramenopiles" NA NA NA NA NA NA
"5867" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Imbricatea" "Spongomonadida" "Spongomonadidae" NA NA
"5868" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" NA NA
"5869" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Plagioselmis" "Plagioselmis_nannoplanctica"
"5870" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Synurales_XX" "Synurales_XX_sp."
"5871" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Chlorellales" "Chlorellales_X" NA NA
"5872" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Chelicerata" "Arachnida" "Oromurcia" "Oromurcia_sudetica"
"5873" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Chlorochytrium" "Chlorochytrium_lemnae"
"5874" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Microthamniales" "Microthamniales_X" "Asterochloris" "Asterochloris_phycobiontica"
"5875" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Ustilaginomycotina" "Ustilaginomycetes" "Pseudozyma" "Pseudozyma_aphidis"
"5876" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Pezizomycotina" "Lecanoromycetes" NA NA
